product_id,product_name,product_company,product_flavour,category,product_size,product_price,product_rate,one_star,two_star,three_star,four_star,five_star,reviews_number,product_quality
27346,"St. Dalfour, Organic, Original Green Tea, 25 Tea Bags, 1.75 oz (50 g)",St. Dalfour," Organic, Original Green Tea, 25 Tea Bags,",Tea,50 g,4.62,4.4,11,10,31,55,232,339,excellent
9104,"21st Century, Herbal Slimming Tea, Green Tea, Caffeine Free, 24 Tea Bags, 1.6 oz (45 g)",21st Century," Herbal Slimming Tea, Green Tea, Caffeine Free, 24 Tea Bags,",Tea,45 g,6.4,4.0,17,15,24,37,110,203,excellent
6822,"Traditional Medicinals, Detox Teas, EveryDay Detox, 16 Wrapped Tea Bags, .85 oz (24 g)",Traditional Medicinals," Detox Teas, EveryDay Detox, 16 Wrapped Tea Bags,",Tea,24 g,7.88,3.8,12,9,26,33,58,138,good
63376,"Traditional Medicinals, Digestive Teas, Organic Gas Relief Tea, Naturally Caffeine Free, 16 Wrapped Tea Bags, .85 oz (24 g)",Traditional Medicinals," Digestive Teas, Organic Gas Relief Tea, Naturally Caffeine Free, 16 Wrapped Tea Bags,",Tea,24 g,7.88,4.2,2,4,5,14,31,56,excellent
6811,"Traditional Medicinals, Seasonal Teas, Seasonal Sampler, Naturally Caffeine Free, 16 Wrapped Tea Bags, .96 oz (27 g)",Traditional Medicinals," Seasonal Teas, Seasonal Sampler, Naturally Caffeine Free, 16 Wrapped Tea Bags,",Tea,27 g,7.88,4.3,1,1,6,7,22,37,excellent
74931,"Traditional Medicinals, Organic Moringa with Spearmint & Sage , 16 Wrapped Tea Bags, 86 oz (24 g)",Traditional Medicinals," Organic Moringa with Spearmint & Sage , 16 Wrapped Tea Bags,",Tea,24 g,7.88,4.2,2,2,4,8,24,40,excellent
5499,"Yogi Tea, Comforting Chamomile, Caffeine Free, 16 Tea Bags, .85 oz (24 g)",Yogi Tea," Comforting Chamomile, Caffeine Free, 16 Tea Bags,",Tea,24 g,6.5,4.6,3,1,6,25,83,118,excellent
90440,"Organic India, Tulsi Tea, Turmeric Ginger, Caffeine-Free, 18 Infusion Bags, 1.2 oz (34.2 g)",Organic India," Tulsi Tea, Turmeric Ginger, Caffeine-Free, 18 Infusion Bags,",Tea,34,8.43,5.0,0,0,0,0,13,13,excellent
26720,"Stash Tea, Green Tea, Moroccan Mint, 20 Tea Bags, 0.9 oz (26 g)",Stash Tea," Green Tea, Moroccan Mint, 20 Tea Bags,",Tea,26 g,5.23,4.6,4,5,11,37,150,207,excellent
30977,"Frontier Natural Products, Certified Organic Cut & Sifted Hibiscus Flower, 16 oz (453 g)",Frontier Natural Products," Certified Organic Cut & Sifted Hibiscus Flower,",Tea,453 g,23.47,4.6,8,4,10,22,155,199,excellent
26709,"Stash Tea, Herbal Tea, Licorice Spice, Caffeine Free, 20 Tea Bags, 1.2 oz (36 g)",Stash Tea," Herbal Tea, Licorice Spice, Caffeine Free, 20 Tea Bags,",Tea,36 g,5.2,4.2,12,5,23,31,106,177,excellent
8687,"Traditional Medicinals, Women's Teas, Organic Weightless, Naturally Caffeine Free Herbal Tea, Cranberry, 16 Wrapped Tea Bags, .85 oz (24 g)",Traditional Medicinals," Women's Teas, Organic Weightless, Naturally Caffeine Free Herbal Tea, Cranberry, 16 Wrapped Tea Bags,",Tea,24 g,7.88,4.1,9,5,16,26,71,127,excellent
50686,"Rishi Tea, Japanese Green Tea Latte Mix, Sweet Matcha, 4.4 oz (125 g)",Rishi Tea," Japanese Green Tea Latte Mix, Sweet Matcha,",Tea,125 g,11.42,4.0,39,24,56,85,224,428,excellent
11270,"Celestial Seasonings, Wellness Tea, Sleepytime Extra, Caffeine Free, 20 Tea Bags, 1.2 oz (35 g)",Celestial Seasonings," Wellness Tea, Sleepytime Extra, Caffeine Free, 20 Tea Bags,",Tea,35 g,6.99,4.4,7,3,13,27,101,151,excellent
63388,"Traditional Medicinals, Herbal Teas, Organic Hibiscus, Naturally Caffeine Free, 16 Wrapped Tea Bags, .99 oz (28 g)",Traditional Medicinals," Herbal Teas, Organic Hibiscus, Naturally Caffeine Free, 16 Wrapped Tea Bags,",Tea,28 g,7.86,4.1,2,3,0,4,15,24,excellent
43214,"Twinings, Cold Brewed Iced Tea, Peach, 20 Tea Bags, 1.41 oz (40 g)",Twinings," Cold Brewed Iced Tea, Peach, 20 Tea Bags,",Tea,40 g,6.57,4.0,26,23,42,80,183,354,excellent
5512,"Yogi Tea, Peach DeTox, Caffeine Free, 16 Tea Bags, 1.12 oz (32 g)",Yogi Tea," Peach DeTox, Caffeine Free, 16 Tea Bags,",Tea,32 g,6.5,3.7,44,37,60,104,138,383,good
63374,"Traditional Medicinals, Laxative Teas, Organic Smooth Move, Chamomile, Naturally Caffeine Free  Herbal Tea, 16 Wrapped Tea Bags, 1.13 oz (32 g)",Traditional Medicinals," Laxative Teas, Organic Smooth Move, Chamomile, Naturally Caffeine Free  Herbal Tea, 16 Wrapped Tea Bags,",Tea,32 g,7.88,4.6,1,0,3,8,27,38,excellent
88585,"Yogi Tea, Original, Caffeine Free, 16 Tea Bags, 1.27 oz (36 g)",Yogi Tea," Original, Caffeine Free, 16 Tea Bags,",Tea,36 g,6.5,4.6,0,1,2,5,21,28,excellent
63377,"Traditional Medicinals, Organic EveryDay Detox Tea, Dandelion, Caffeine Free, 16 Wrapped Tea Bags, .85 (24 g)",Traditional Medicinals," Organic EveryDay Detox Tea, Dandelion, Caffeine Free, 16 Wrapped Tea Bags,",Tea,24 g,7.88,4.4,0,1,5,11,20,37,excellent
88586,"Yogi Tea, Detox, Caffeine Free, 32 Tea Bags, 2.04 oz (58 g)",Yogi Tea," Detox, Caffeine Free, 32 Tea Bags,",Tea,58 g,9.77,4.5,3,0,1,8,33,45,excellent
5475,"Yogi Tea, Calming, Caffeine Free, 16 Tea Bags, 1.02 oz (29 g)",Yogi Tea," Calming, Caffeine Free, 16 Tea Bags,",Tea,29 g,6.5,4.1,9,12,12,29,84,146,excellent
61848,"Rishi Tea, Organic Herbal Tea, Turmeric Ginger, Caffeine-Free, 15 Tea Bags, 1.75 oz (49.5 g)",Rishi Tea," Organic Herbal Tea, Turmeric Ginger, Caffeine-Free, 15 Tea Bags,",Tea,49,12.24,4.4,7,1,5,16,59,88,excellent
88583,"Yogi Tea, Digestive Awakening, Blackberry Apple Cider, Caffeine Free, 16 Tea Bags, 1.02 oz (29 g)",Yogi Tea," Digestive Awakening, Blackberry Apple Cider, Caffeine Free, 16 Tea Bags,",Tea,29 g,6.5,4.5,0,1,2,6,16,25,excellent
62957,"Celestial Seasonings, Rooibos Tea, Madagascar Vanilla, Caffeine Free, 20 Tea Bags, 1.5 oz (42 g)",Celestial Seasonings," Rooibos Tea, Madagascar Vanilla, Caffeine Free, 20 Tea Bags,",Tea,42 g,5.41,4.6,4,3,7,36,131,181,excellent
63582,"Pukka Herbs, Lemon Ginger & Manuka Honey Tea, Caffeine Free, 20 Herbal Tea Sachets, 1.41 oz (40 g)",Pukka Herbs," Lemon Ginger & Manuka Honey Tea, Caffeine Free, 20 Herbal Tea Sachets,",Tea,40 g,9.83,4.2,3,4,6,8,33,54,excellent
42008,"Twinings, Herbal Tea, Camomile, Honey & Vanilla, Caffeine Free, 20 Individual Tea Bags, 1.13 oz (32 g)",Twinings," Herbal Tea, Camomile, Honey & Vanilla, Caffeine Free, 20 Individual Tea Bags,",Tea,32 g,6.45,4.3,10,7,19,30,116,182,excellent
43381,"Twinings, Herbal Tea, Pure Camomile, Caffeine Free, 25 Tea Bags, 1.32 oz (37.5 g)",Twinings," Herbal Tea, Pure Camomile, Caffeine Free, 25 Tea Bags,",Tea,37,7.94,4.4,8,7,16,46,162,238,excellent
38925,"Pukka Herbs, Detox, Organic Aniseed, Fennel & Cardamom Tea, Caffeine Free, 20 Herbal Tea Sachets, 1.41 oz (40 g)",Pukka Herbs," Detox, Organic Aniseed, Fennel & Cardamom Tea, Caffeine Free, 20 Herbal Tea Sachets,",Tea,40 g,9.83,4.3,6,2,15,25,74,122,excellent
67347,"Twinings, Herbal Tea, Honeybush, Mandarin & Orange, Caffeine Free, 20 Individual Tea Bags, 1.41 oz (40 g)",Twinings," Herbal Tea, Honeybush, Mandarin & Orange, Caffeine Free, 20 Individual Tea Bags,",Tea,40 g,7.14,4.4,3,4,13,12,72,104,excellent
9001,"St. Dalfour, Organic Golden Peach Tea, 25 Envelopes, 1.75 oz (50 g)",St. Dalfour," Organic Golden Peach Tea, 25 Envelopes,",Tea,50 g,4.62,4.2,12,20,55,90,203,380,excellent
8549,"Celestial Seasonings, Herbal Tea, Caffeine Free, Chamomile, 20 Tea Bags, 0.9 oz (25 g)",Celestial Seasonings," Herbal Tea, Caffeine Free, Chamomile, 20 Tea Bags,",Tea,25 g,5.39,4.4,2,4,3,6,35,50,excellent
80750,"Yogi Tea, Raspberry Passion, Perfect Energy, 16 Tea Bags, 1.12 oz (32 g)",Yogi Tea," Raspberry Passion, Perfect Energy, 16 Tea Bags,",Tea,32 g,6.5,4.2,2,2,3,13,21,41,excellent
14272,"Triple Leaf Tea, Super Slim Herbal Tea, Caffeine-Free, 20 Tea Bags, 1.6 oz (33 g)",Triple Leaf Tea," Super Slim Herbal Tea, Caffeine-Free, 20 Tea Bags,",Tea,33 g,7.03,4.1,11,9,20,40,93,173,excellent
28924,"Numi Tea, Organic Tea, Green Tea, Jasmine Green, 18 Tea Bags, 1.27 oz (36 g)",Numi Tea," Organic Tea, Green Tea, Jasmine Green, 18 Tea Bags,",Tea,36 g,9.71,4.6,0,2,4,7,36,49,excellent
10677,"Celestial Seasonings, Herbal Tea, Caffeine Free, Wild Berry Zinger, 20 Tea Bags, 1.7 oz (47 g)",Celestial Seasonings," Herbal Tea, Caffeine Free, Wild Berry Zinger, 20 Tea Bags,",Tea,47 g,5.39,4.4,5,6,19,33,124,187,excellent
6794,"Traditional Medicinals, Seasonal Teas, Breathe Easy, Naturally Caffeine Free, 16 Wrapped Tea Bags, .85 oz (24 g)",Traditional Medicinals," Seasonal Teas, Breathe Easy, Naturally Caffeine Free, 16 Wrapped Tea Bags,",Tea,24 g,7.88,4.5,1,0,3,5,19,28,excellent
90442,"Organic India, Tulsi Tea, Ashwagandha, Caffeine-Free, 18 Infusion Bags, 1.27 oz (36 g)",Organic India," Tulsi Tea, Ashwagandha, Caffeine-Free, 18 Infusion Bags,",Tea,36 g,8.43,4.6,0,1,0,3,10,13,excellent
42727,"Harney & Sons, HT Tea Blend, Peppermint Herbal, Caffeine Free, 20 Tea Sachets, 1.4 oz (40 g)",Harney & Sons," HT Tea Blend, Peppermint Herbal, Caffeine Free, 20 Tea Sachets,",Tea,40 g,15.35,4.5,22,12,41,126,411,612,excellent
7375,"Yogi Tea, Egyptian Licorice Mint, Caffeine Free, 16 Tea Bags, 1.12 oz (32 g)",Yogi Tea," Egyptian Licorice Mint, Caffeine Free, 16 Tea Bags,",Tea,32 g,6.5,4.5,2,5,15,33,122,177,excellent
78281,"Bigelow, Benefits, Stay Well, Lemon & Echinacea Herbal Tea, 18 Tea Bags, 1.15 oz (32 g)",Bigelow," Benefits, Stay Well, Lemon & Echinacea Herbal Tea, 18 Tea Bags,",Tea,32 g,5.06,4.6,2,0,6,5,57,70,excellent
5477,"Yogi Tea, Organic, Cold Season, Caffeine Free, 16 Tea Bags, 1.12 oz (32 g)",Yogi Tea," Organic, Cold Season, Caffeine Free, 16 Tea Bags,",Tea,32 g,6.5,4.4,2,3,6,14,44,69,excellent
39137,"Twinings, Herbal Tea, Orange & Cinnamon Spice, Naturally Caffeine Free, 20 Individual Tea Bags, 1.41 oz (40 g)",Twinings," Herbal Tea, Orange & Cinnamon Spice, Naturally Caffeine Free, 20 Individual Tea Bags,",Tea,40 g,6.45,4.4,5,4,11,22,94,136,excellent
39563,"Celestial Seasonings, Herbal Tea, Black Cherry Berry, Caffeine Free, 20 Tea Bags, 1.6 oz (44 g)",Celestial Seasonings," Herbal Tea, Black Cherry Berry, Caffeine Free, 20 Tea Bags,",Tea,44 g,5.41,4.5,5,6,10,34,135,190,excellent
6820,"Traditional Medicinals, Digestive Teas, Organic Ginger Aid, Naturally Caffeine Free, 16 Wrapped Tea Bags, 1.13 oz (32 g)",Traditional Medicinals," Digestive Teas, Organic Ginger Aid, Naturally Caffeine Free, 16 Wrapped Tea Bags,",Tea,32 g,7.88,4.2,2,3,6,9,29,49,excellent
38931,"Pukka Herbs, Love, Organic Rose, Chamomile & Lavender Tea, Caffeine Free, 20 Tea Sachets, 0.8 oz (24 g)",Pukka Herbs," Love, Organic Rose, Chamomile & Lavender Tea, Caffeine Free, 20 Tea Sachets,",Tea,24 g,9.83,3.9,14,17,9,28,67,135,good
36497,"Yogi Tea, Perfect Energy, Vanilla Spice, 16 Tea Bags, 1.12 oz (32 g)",Yogi Tea," Perfect Energy, Vanilla Spice, 16 Tea Bags,",Tea,32 g,6.5,4.5,3,4,6,18,69,100,excellent
45111,"Celestial Seasonings, Herbal Tea, Sleepytime Vanilla, Caffeine Free, 20 Tea Bags, 1.0 oz (29 g)",Celestial Seasonings," Herbal Tea, Sleepytime Vanilla, Caffeine Free, 20 Tea Bags,",Tea,29 g,5.41,4.5,3,4,15,20,105,147,excellent
12138,"Celestial Seasonings, Herbal Tea, Caffeine Free, True Blueberry, 20 Tea Bags, 1.6 oz (45 g)",Celestial Seasonings," Herbal Tea, Caffeine Free, True Blueberry, 20 Tea Bags,",Tea,45 g,5.38,4.4,10,10,47,73,237,377,excellent
70573,"Twinings, Lady Grey Black Tea, Decaffeinated, 20 Tea Bags, 1.41 oz (40 g)",Twinings," Lady Grey Black Tea, Decaffeinated, 20 Tea Bags,",Tea,40 g,6.5,4.6,0,3,2,7,42,53,excellent
89363,"Twinings, Herbal Tea, Pure Peppermint, Caffeine Free, 50 Tea Bags, 3.53 oz (100 g)",Twinings," Herbal Tea, Pure Peppermint, Caffeine Free, 50 Tea Bags,",Tea,100 g,12.35,4.5,1,0,1,0,11,13,excellent
56173,"Celestial Seasonings, Herbal Tea, Caffeine Free, Sleepytime Peach, 20 Tea Bags, 1.0 oz (29 g)",Celestial Seasonings," Herbal Tea, Caffeine Free, Sleepytime Peach, 20 Tea Bags,",Tea,29 g,5.41,4.5,6,4,7,16,93,125,excellent
6803,"Traditional Medicinals, Digestive Teas, Organic Belly Comfort, Peppermint, Naturally Caffeine Free, 16 Wrapped Tea Bags, .99 oz (28 g)",Traditional Medicinals," Digestive Teas, Organic Belly Comfort, Peppermint, Naturally Caffeine Free, 16 Wrapped Tea Bags,",Tea,28 g,7.88,4.5,4,1,3,11,55,74,excellent
6807,"Traditional Medicinals, Herbal Teas, Organic Cup of Calm, Naturally Caffeine Free, 16 Wrapped Tea Bags, 0.85 oz (24 g)",Traditional Medicinals," Herbal Teas, Organic Cup of Calm, Naturally Caffeine Free, 16 Wrapped Tea Bags,",Tea,24 g,7.88,4.4,0,0,7,7,23,37,excellent
24299,"Dandy Blend, Instant Herbal Beverage with Dandelion, Caffeine Free, 2 lbs (908 g)",Dandy Blend," Instant Herbal Beverage with Dandelion, Caffeine Free,",Tea,908 g,55.39,4.7,13,10,29,111,755,918,excellent
23771,"J&R Port Trading Co., Organic Rooibos Tea, Caffeine Free, 1 lb (454 g)",J&R Port Trading Co.," Organic Rooibos Tea, Caffeine Free,",Tea,454 g,25.02,4.7,5,8,13,74,368,468,excellent
41288,"Celestial Seasonings, Herbal Tea, Caffeine Free, Tangerine Orange Zinger, 20 Tea Bags, 1.7 oz (47 g)",Celestial Seasonings," Herbal Tea, Caffeine Free, Tangerine Orange Zinger, 20 Tea Bags,",Tea,47 g,5.41,4.5,2,3,8,25,87,125,excellent
40078,"Mate Factor, Organic Yerba Mate, Fresh Green, Loose Herb Tea, 12 oz (340 g)",Mate Factor," Organic Yerba Mate, Fresh Green, Loose Herb Tea,",Tea,340 g,17.99,4.5,5,1,7,28,101,142,excellent
34545,"Twinings, Prince of Wales Tea, 20 Tea Bags, 1.41 oz (40 g)",Twinings," Prince of Wales Tea, 20 Tea Bags,",Tea,40 g,6.47,4.4,3,3,20,42,103,171,excellent
31222,"Frontier Natural Products, Lemon Ginger Tea, 16 oz (453 g)",Frontier Natural Products," Lemon Ginger Tea,",Tea,453 g,22.99,4.5,5,8,11,16,119,159,excellent
28909,"Numi Tea, Organic Tea, Herbal Teasan, Moroccan Mint, Caffeine Free, 18 Tea Bags, 1.40 oz (39.6 g)",Numi Tea," Organic Tea, Herbal Teasan, Moroccan Mint, Caffeine Free, 18 Tea Bags,",Tea,39,9.71,4.5,1,1,3,9,32,46,excellent
12124,"Celestial Seasonings, Herbal Tea, Peppermint, Caffeine Free, 20 Tea Bags, 1.1 oz (32 g)",Celestial Seasonings," Herbal Tea, Peppermint, Caffeine Free, 20 Tea Bags,",Tea,32 g,5.39,4.7,2,0,4,17,80,102,excellent
63386,"Traditional Medicinals, Herbal Teas, Organic Ginger, Naturally Caffeine Free, 16 Wrapped Tea Bags, .85 oz (24 g) Each",Traditional Medicinals," Herbal Teas, Organic Ginger, Naturally Caffeine Free, 16 Wrapped Tea Bags,",Tea,24 g,7.84,4.2,1,2,1,8,13,25,excellent
63584,"Pukka Herbs, Three Cinnamon Tea, Caffeine Free, 20 Herbal Tea Sachets, 1.41 oz (40 g)",Pukka Herbs," Three Cinnamon Tea, Caffeine Free, 20 Herbal Tea Sachets,",Tea,40 g,9.83,4.3,1,4,2,7,24,38,excellent
9318,"Celestial Seasonings, Herbal Tea, Tension Tamer, Caffeine Free, 20 Tea Bags, 1.5 oz (43 g)",Celestial Seasonings," Herbal Tea, Tension Tamer, Caffeine Free, 20 Tea Bags,",Tea,43 g,5.41,4.6,2,3,9,14,110,138,excellent
42164,"Twinings, Herbal Tea, Wild Berries, Caffeine Free, 20 Tea Bags, 1.41 oz (40 g)",Twinings," Herbal Tea, Wild Berries, Caffeine Free, 20 Tea Bags,",Tea,40 g,6.47,4.3,11,14,17,44,142,228,excellent
6814,"Traditional Medicinals, Herbal Teas, Yellow Pau d' Arco, Naturally Caffeine Free, 16 Wrapped Tea Bags, .85 oz (24 g)",Traditional Medicinals," Herbal Teas, Yellow Pau d' Arco, Naturally Caffeine Free, 16 Wrapped Tea Bags,",Tea,24 g,7.84,4.3,2,0,7,12,27,48,excellent
44948,"Harney & Sons, Black Tea, Paris, 4 oz",Harney & Sons," Black Tea, Paris,",Tea,4 ,13.64,4.5,9,6,31,68,221,335,excellent
41845,"Twinings, Earl Grey Loose Tea, 3.53 oz (100 g)",Twinings," Earl Grey Loose Tea,",Tea,100 g,11.92,4.6,6,4,16,47,213,286,excellent
43392,"Twinings, English Breakfast Tea, 25 Individual Tea Bags, 1.76 oz (50 g)",Twinings," English Breakfast Tea, 25 Individual Tea Bags,",Tea,50 g,7.99,4.6,0,3,2,11,47,63,excellent
62704,"Numi Tea, Organic Tea, White Tea, White Rose, 16 Tea Bags, 1.13 oz (32 g)",Numi Tea," Organic Tea, White Tea, White Rose, 16 Tea Bags,",Tea,32 g,9.71,4.4,5,5,10,21,78,119,excellent
34471,"Tazo Teas, Decaf Chai, Naturally Decaffeinated, Black Tea, 20 Filterbags, 1.9 oz (54 g)",Tazo Teas," Decaf Chai, Naturally Decaffeinated, Black Tea, 20 Filterbags,",Tea,54 g,7.82,4.0,5,8,8,21,42,84,excellent
41235,"Twinings, Premium Black Tea, Blackcurrant Breeze, 20 Tea Bags, 1.41 oz (40 g)",Twinings," Premium Black Tea, Blackcurrant Breeze, 20 Tea Bags,",Tea,40 g,6.5,4.5,4,4,8,22,101,139,excellent
6829,"Traditional Medicinals, Green Teas, Organic Green Tea Lemongrass, 16 Wrapped Tea Bags, .85 oz (24 g)",Traditional Medicinals," Green Teas, Organic Green Tea Lemongrass, 16 Wrapped Tea Bags,",Tea,24 g,7.88,4.5,1,0,1,3,12,17,excellent
15433,"Organic India, Tulsi Tea, Masala Chai, 18 Infusion Bags, 1.33 oz (37.8 g)",Organic India," Tulsi Tea, Masala Chai, 18 Infusion Bags,",Tea,37,8.43,4.5,5,4,9,24,107,149,excellent
12912,"Organic India, Tulsi Tea, Lemon Ginger, Caffeine-Free, 18 Infusion Bags, 1.27 oz (36 g)",Organic India," Tulsi Tea, Lemon Ginger, Caffeine-Free, 18 Infusion Bags,",Tea,36 g,8.43,4.6,3,6,6,15,120,150,excellent
26737,"Stash Tea, Herbal Tea, Wild Raspberry Hibiscus, Caffeine Free, 20 Tea Bags,1.3 oz (38 g)",Stash Tea," Herbal Tea, Wild Raspberry Hibiscus, Caffeine Free, 20 Tea Bags,",Tea,38 g,5.23,4.2,10,7,21,30,108,176,excellent
43391,"Twinings, 100% Pure Black Tea, English Breakfast, Decaffeinated, 25 Tea Bags, 1.76 oz (50 g)",Twinings," 100% Pure Black Tea, English Breakfast, Decaffeinated, 25 Tea Bags,",Tea,50 g,7.92,4.3,3,5,7,15,45,75,excellent
34459,"Tazo Teas, Organic Chai, Black Tea, 20 Tea Bags, 1.9 oz (54 g)",Tazo Teas," Organic Chai, Black Tea, 20 Tea Bags,",Tea,54 g,9.87,4.4,18,20,55,141,389,623,excellent
41193,"Bigelow, Herbal Tea Plus Probiotics, Lemon Ginger, Caffeine Free, 18 Tea Bags, 1.39 oz (39 g)",Bigelow," Herbal Tea Plus Probiotics, Lemon Ginger, Caffeine Free, 18 Tea Bags,",Tea,39 g,5.06,4.5,1,1,11,20,68,101,excellent
43885,"21st Century, Herbal Slimming Tea, Peach-Apricot, Caffeine Free, 24 Tea Bags, 1.6 oz (45 g)",21st Century," Herbal Slimming Tea, Peach-Apricot, Caffeine Free, 24 Tea Bags,",Tea,45 g,5.82,4.2,10,5,13,19,73,120,excellent
30980,"Frontier Natural Products, Organic Cut & Sifted Seedless Rosehips, 16 oz (453 g)",Frontier Natural Products," Organic Cut & Sifted Seedless Rosehips,",Tea,453 g,21.23,4.6,5,7,13,26,161,212,excellent
26721,"Stash Tea, Green Tea & Matcha, Pomegranate Raspberry, 18 Tea Bags, 1.2 oz (36 g)",Stash Tea," Green Tea & Matcha, Pomegranate Raspberry, 18 Tea Bags,",Tea,36 g,5.23,4.4,5,3,6,20,68,102,excellent
62952,"Celestial Seasonings, Herbal Tea, Caffeine Free, Lemon Zinger, 20 Tea Bags, 1.7 oz (47 g)",Celestial Seasonings," Herbal Tea, Caffeine Free, Lemon Zinger, 20 Tea Bags,",Tea,47 g,5.41,4.5,1,3,2,13,45,64,excellent
63587,"Pukka Herbs, Chamomile, Vanilla & Manuka Honey Tea, Caffeine Free, 20 Herbal Tea Sachets, 1.12 oz (32 g)",Pukka Herbs," Chamomile, Vanilla & Manuka Honey Tea, Caffeine Free, 20 Herbal Tea Sachets,",Tea,32 g,9.83,4.3,1,2,5,5,22,35,excellent
62955,"Celestial Seasonings, Herbal Tea, Caffeine Free, Raspberry Zinger,  20 Tea Bags, 1.6 oz (45 g)",Celestial Seasonings," Herbal Tea, Caffeine Free, Raspberry Zinger,  20 Tea Bags,",Tea,45 g,5.41,4.4,1,2,1,6,21,31,excellent
49001,"Stash Tea, Black Tea, Breakfast in Paris, 18 Tea Bags, 1.2 oz (36 g)",Stash Tea," Black Tea, Breakfast in Paris, 18 Tea Bags,",Tea,36 g,5.21,4.3,5,10,19,23,99,156,excellent
33745,"Gaia Herbs, Gas & Bloating, Caffeine-Free, 16 Tea Bags, 1.13 oz (32 g)",Gaia Herbs," Gas & Bloating, Caffeine-Free, 16 Tea Bags,",Tea,32 g,8.46,4.3,3,1,5,7,27,43,excellent
5480,"Yogi Tea, Green Tea Super Antioxidant, 16 Tea Bags, 1.12 oz (32 g)",Yogi Tea," Green Tea Super Antioxidant, 16 Tea Bags,",Tea,32 g,6.5,4.3,2,5,11,23,51,92,excellent
13321,"Uncle Lee's Tea, Organic Green Tea, 100 Tea Bags, 5.64 oz (160 g)",Uncle Lee's Tea," Organic Green Tea, 100 Tea Bags,",Tea,160 g,12.55,4.4,6,7,22,34,137,206,excellent
86516,"Stash Tea, Green Tea, Asian Pear Harmony, 18 Tea Bags, 1.1 oz (34 g)",Stash Tea," Green Tea, Asian Pear Harmony, 18 Tea Bags,",Tea,34 g,5.23,4.4,2,0,2,3,17,24,excellent
27343,"St. Dalfour, Organic Pure Darjeeling Tea, 25 Tea Bags, 1.75 oz (50 g)",St. Dalfour," Organic Pure Darjeeling Tea, 25 Tea Bags,",Tea,50 g,4.62,4.2,7,14,34,44,129,228,excellent
80083,"Bigelow, Calm Stomach, Ginger & Peach Herbal Tea, 18 Tea Bags, 1.35 oz (38 g)                        ",Bigelow," Calm Stomach, Ginger & Peach Herbal Tea, 18 Tea Bags,",Tea,38 g,5.05,4.1,7,3,9,5,40,64,excellent
43206,"Twinings, Cold Brewed Iced Tea, Mixed Berries, 20 Tea Bags, 1.41 oz (40 g)",Twinings," Cold Brewed Iced Tea, Mixed Berries, 20 Tea Bags,",Tea,40 g,6.52,4.1,5,4,11,12,42,74,excellent
27623,"Choice Organic Teas, Organic Decaffeinated Earl Grey, Decaf Black Tea, 16 Tea Bags, 1.12 oz (32 g)",Choice Organic Teas," Organic Decaffeinated Earl Grey, Decaf Black Tea, 16 Tea Bags,",Tea,32 g,7.01,4.3,1,3,6,15,35,60,excellent
39950,"Now Foods, Real Tea, Senna, Caffeine-Free, 24 Tea Bags, 1.7 oz (48 g)",Now Foods," Real Tea, Senna, Caffeine-Free, 24 Tea Bags,",Tea,48 g,7.42,4.6,2,0,5,4,38,49,excellent
63499,"Pukka Herbs, Peppermint & Licorice Herbal Tea, Caffeine Free, 20 Tea Sachets, 1.05 oz (30 g)",Pukka Herbs," Peppermint & Licorice Herbal Tea, Caffeine Free, 20 Tea Sachets,",Tea,30 g,9.83,4.6,2,0,2,3,34,41,excellent
15297,"Uncle Lee's Tea, Organic White Tea, 100 Tea Bags, 5.29 oz (150 g)",Uncle Lee's Tea," Organic White Tea, 100 Tea Bags,",Tea,150 g,12.55,4.4,13,13,24,52,221,323,excellent
34543,"Twinings, Lady Grey Black Tea, 20 Tea Bags, 1.41 oz (40 g)",Twinings," Lady Grey Black Tea, 20 Tea Bags,",Tea,40 g,6.67,4.7,2,1,14,52,246,315,excellent
43015,"Twinings, Earl Grey Loose Tea, Light, 7.05 oz (200 g)",Twinings," Earl Grey Loose Tea, Light,",Tea,200 g,22.48,4.6,6,4,16,47,213,286,excellent
61493,"Barry's Tea, Loose Leaf Tea, Gold Blend, 250 g",Barry's Tea," Loose Leaf Tea, Gold Blend,",Tea,250 g,9.81,4.5,1,1,5,4,32,43,excellent
38937,"Pukka Herbs, Relax, Caffeine Free, 20 Herbal Tea Sachets, 1.41 oz (40 g)",Pukka Herbs," Relax, Caffeine Free, 20 Herbal Tea Sachets,",Tea,40 g,9.83,4.5,2,0,4,7,34,47,excellent
31982,"Bigelow, Herbal Tea, I Love Lemon with Vitamin C, Caffeine Free, 20 Tea Bags, 1.28 oz (36 g)",Bigelow," Herbal Tea, I Love Lemon with Vitamin C, Caffeine Free, 20 Tea Bags,",Tea,36 g,5.05,4.5,2,6,9,26,95,138,excellent
46688,"Stash Tea, Black Tea, Decaf Vanilla Chai, 18 Tea Bags, 1.2 oz (36 g)",Stash Tea," Black Tea, Decaf Vanilla Chai, 18 Tea Bags,",Tea,36 g,5.23,4.2,5,8,14,28,63,118,excellent
13072,"St. Dalfour, Organic, Lemon Tea, 25 Envelopes, 1.75 oz (50 g)",St. Dalfour," Organic, Lemon Tea, 25 Envelopes,",Tea,50 g,5.09,4.2,26,29,61,136,333,585,excellent
30934,"Frontier Natural Products, Organic Whole German Chamomile Flowers, 16 oz (453 g)",Frontier Natural Products," Organic Whole German Chamomile Flowers,",Tea,453 g,44.0,4.4,11,7,13,25,150,206,excellent
